720350421,8
713779783,8
713884362,8
720366571,8
720246286,8
720333823,8
712427814,8
713778324,8
715037667,8
703270030,8
711582983,8
720219740,8
714581495,8
714408297,8
714356095,8
720193667,8
720080460,8
720366168,8
720029451,8
720161057,8
720050287,8
720360006,8
720044010,8
720328470,8
720055023,8
720131322,8
720360963,8
720057834,8
720098569,8
714953739,8
720026979,8
720008212,8
720051882,8
715159509,8
720008487,8
